model,layer,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_n,high_freq_accuracy,hf_precision,hf_recall,hf_f1,hf_auc,hf_n,low_freq_accuracy,lf_precision,lf_recall,lf_f1,lf_auc,lf_n,accuracy_difference,cohens_h,z_statistic,p_value,p_value_corrected,significant_fdr,n_high,n_low
,26,0.957431041580897,0.959015038836555,0.955698287220026,0.957353790315928,0.990673407121566,12145,0.980037429819089,1,0.980037429819089,0.989918084436042,,1603,0.890314304041051,1,0.890314304041051,0.941974889718357,,1559,0.0897231257780373,0.391598728955185,10.2909304995781,0.0,0.0,True,1603,1559
,27,0.956854672704816,0.958815745947734,0.954710144927536,0.956758541013368,0.990300121577461,12145,0.978165938864628,1,0.978165938864628,0.988962472406181,,1603,0.891597177677998,1,0.891597177677998,0.942692438114615,,1559,0.08656876118663,0.374396347544449,9.90644392927297,0.0,0.0,True,1603,1559
,28,0.95537258130918,0.958388594164456,0.952075098814229,0.95522141440846,0.98941687347201,12145,0.975670617592015,1,0.975670617592015,0.987685506788759,,1603,0.888389993585631,1,0.888389993585631,0.940896739130434,,1559,0.0872806240063831,0.368023153068838,9.78952018337855,0.0,0.0,True,1603,1559
,29,0.954302181967888,0.957083678541839,0.95125164690382,0.954158751135706,0.989341416368743,12145,0.972551466001247,1,0.972551466001247,0.986084756483238,,1603,0.893521488133418,1,0.893521488133418,0.943766937669376,,1559,0.0790299778678288,0.331908597474501,8.92266911245995,0.0,0.0,True,1603,1559
,30,0.953725813091807,0.954320580474934,0.953063241106719,0.953691496374423,0.989020455885106,12145,0.980661260137242,1,0.980661260137242,0.990236220472441,,1603,0.889031430404105,1,0.889031430404105,0.941256366723259,,1559,0.0916298297331374,0.400188199842276,10.4856042532851,0.0,0.0,True,1603,1559
,31,0.953643474680938,0.956875103665616,0.950098814229249,0.953474919428146,0.988838274099032,12145,0.979413599500935,1,0.979413599500935,0.989599747872675,,1603,0.884541372674791,1,0.884541372674791,0.938733832539142,,1559,0.0948722268261442,0.405438490368086,10.64100526239,0.0,0.0,True,1603,1559
,32,0.953231782626595,0.955478318437603,0.950757575757575,0.953112101700511,0.988250264621891,12145,0.974422956955708,1,0.974422956955708,0.987045813586098,,1603,0.887748556767158,1,0.887748556767158,0.940536867142371,,1559,0.0866744001885495,0.362058311037823,9.65869271826148,0.0,0.0,True,1603,1559
,33,0.952326060107039,0.956305034058813,0.947957839262187,0.952113142006451,0.988147431437493,12145,0.975046787273861,1,0.975046787273861,0.987365761212886,,1603,0.877485567671584,1,0.877485567671584,0.934745473180731,,1559,0.0975612196022771,0.397925611489468,10.5398413354556,0.0,0.0,True,1603,1559
,34,0.955290242898312,0.959295564047184,0.950922266139657,0.955090563228847,0.989366907717196,12145,0.981908920773549,1,0.981908920773549,0.99087189172175,,1603,0.878768441308531,1,0.878768441308531,0.93547285763059,,1559,0.103140479465018,0.441440777497171,11.4446561207576,0.0,0.0,True,1603,1559
,35,0.955537258130918,0.962696554031448,0.947793148880105,0.955186721991701,0.990439103663443,12145,0.978789769182782,1,0.978789769182782,0.989281210592686,,1603,0.87299550994227,1,0.87299550994227,0.932191780821917,,1559,0.105794259240511,0.43646033384903,11.4065695001544,0.0,0.0,True,1603,1559
SmolLM2-360M,0,0.597447509,0.611666981,0.533596838,0.569970974,0.653034883,12145,0.597578692,1,0.597578692,0.748105487,,2065,0.495271279,1,0.495271279,0.662450067,,2009,0.102307413,0.205875501,6.55864906,5.43e-11,5.43e-11,True,2065,2009
,1,0.721943186,0.75257732,0.661231884,0.703953713,0.803402599,12145,0.82905569,1,0.82905569,0.906539582,,2065,0.525634644,1,0.525634644,0.689070147,,2009,0.303421046,0.667015835,20.74682189,0.0,0.0,True,2065,2009
,2,0.785096748,0.805830389,0.751152833,0.777531538,0.873436024,12145,0.891525424,1,0.891525424,0.94265233,,2065,0.608760577,1,0.608760577,0.756806931,,2009,0.282764846,0.680281923,20.89685156,0.0,0.0,True,2065,2009
,3,0.818443804,0.843001597,0.782608696,0.811683321,0.90114588,12145,0.911864407,1,0.911864407,0.953900709,,2065,0.646590343,1,0.646590343,0.785368803,,2009,0.265274063,0.670404492,20.47023289,0.0,0.0,True,2065,2009
,4,0.827418691,0.843825666,0.803524374,0.823182048,0.911388588,12145,0.930750605,1,0.930750605,0.964133434,,2065,0.667496267,1,0.667496267,0.800597015,,2009,0.263254339,0.696621554,21.03861189,0.0,0.0,True,2065,2009
,5,0.844956772,0.861557052,0.821969697,0.841297935,0.923635676,12145,0.941404358,1,0.941404358,0.96981791,,2065,0.681931309,1,0.681931309,0.810890796,,2009,0.259473049,0.709396977,21.25542123,0.0,0.0,True,2065,2009
,6,0.8508028,0.857023131,0.842061924,0.849476657,0.929970439,12145,0.946731235,1,0.946731235,0.972636816,,2065,0.717770035,1,0.717770035,0.835699797,,2009,0.2289612,0.654358013,19.62819182,0.0,0.0,True,2065,2009
,7,0.865541375,0.863554464,0.868247694,0.86589472,0.940156429,12145,0.950605327,1,0.950605327,0.974677259,,2065,0.763066202,1,0.763066202,0.865612648,,2009,0.187539125,0.568508784,17.15152586,0.0,0.0,True,2065,2009
,8,0.870893372,0.877979188,0.861495389,0.869659185,0.944696235,12145,0.953510896,1,0.953510896,0.976202281,,2065,0.74863116,1,0.74863116,0.856248221,,2009,0.204879736,0.615716117,18.43613532,0.0,0.0,True,2065,2009
,9,0.873116509,0.88249198,0.860836627,0.871529804,0.942680764,12145,0.96125908,1,0.96125908,0.980246914,,2065,0.730711797,1,0.730711797,0.844406097,,2009,0.230547283,0.694955788,20.46804805,0.0,0.0,True,2065,2009
,10,0.876245368,0.895584416,0.851778656,0.873132439,0.946597279,12145,0.946246973,1,0.946246973,0.972381189,,2065,0.724738676,1,0.724738676,0.84040404,,2009,0.221508297,0.636664195,19.13767956,0.0,0.0,True,2065,2009
,11,0.875421984,0.879473947,0.870059289,0.874741287,0.94970759,12145,0.954479419,1,0.954479419,0.976709613,,2065,0.758586361,1,0.758586361,0.862722898,,2009,0.195893058,0.597235458,17.90262363,0.0,0.0,True,2065,2009
,12,0.885796624,0.88879668,0.881916996,0.885343474,0.954929777,12145,0.968523002,1,0.968523002,0.98400984,,2065,0.771030363,1,0.771030363,0.870713884,,2009,0.197492639,0.64118534,18.80956581,0.0,0.0,True,2065,2009
,13,0.886702347,0.889515594,0.883069829,0.886280992,0.955251877,12145,0.964164649,1,0.964164649,0.981755424,,2065,0.778994525,1,0.778994525,0.875769446,,2009,0.185170124,0.597932733,17.73722482,0.0,0.0,True,2065,2009
,14,0.888349115,0.895372233,0.87944664,0.887337986,0.954344547,12145,0.958353511,1,0.958353511,0.978733927,,2065,0.769039323,1,0.769039323,0.869442881,,2009,0.189314188,0.591603476,17.67845782,0.0,0.0,True,2065,2009
,15,0.886702347,0.897427217,0.873188406,0.885141903,0.953657678,12145,0.952542373,1,0.952542373,0.975694444,,2065,0.762568442,1,0.762568442,0.86529229,,2009,0.189973931,0.57870302,17.41199863,0.0,0.0,True,2065,2009
,16,0.886867023,0.897731121,0.873188406,0.885289698,0.956599881,12145,0.955932203,1,0.955932203,0.977469671,,2065,0.764559482,1,0.764559482,0.866572638,,2009,0.191372721,0.590241339,17.68265324,0.0,0.0,True,2065,2009
,17,0.893207081,0.900923594,0.8835639,0.892159308,0.958343449,12145,0.959322034,1,0.959322034,0.979238754,,2065,0.776007964,1,0.776007964,0.873878924,,2009,0.18331407,0.579854712,17.33341154,0.0,0.0,True,2065,2009
,18,0.891972005,0.898793566,0.883399209,0.8910299,0.957483644,12145,0.97094431,1,0.97094431,0.985257985,,2065,0.767546043,1,0.767546043,0.86848775,,2009,0.203398267,0.663592101,19.34068517,0.0,0.0,True,2065,2009
,19,0.889913545,0.898904802,0.878623188,0.888648288,0.957525583,12145,0.956416465,1,0.956416465,0.977722772,,2065,0.769039323,1,0.769039323,0.869442881,,2009,0.187377142,0.582012947,17.44419387,0.0,0.0,True,2065,2009
,20,0.890572252,0.895447724,0.884387352,0.889883172,0.956186365,12145,0.969975787,1,0.969975787,0.984759095,,2065,0.777003484,1,0.777003484,0.874509804,,2009,0.192972303,0.635318715,18.60807946,0.0,0.0,True,2065,2009
,21,0.888431453,0.888742377,0.88801054,0.888376308,0.955221504,12145,0.968523002,1,0.968523002,0.98400984,,2065,0.781483325,1,0.781483325,0.877340039,,2009,0.187039677,0.616101839,18.12779065,0.0,0.0,True,2065,2009
,22,0.888925484,0.897759811,0.877799736,0.887667583,0.956211897,12145,0.959322034,1,0.959322034,0.979238754,,2065,0.768541563,1,0.768541563,0.869124683,,2009,0.190780471,0.597659336,17.82907009,0.0,0.0,True,2065,2009
,23,0.888760807,0.896389589,0.87911726,0.88766941,0.955532309,12145,0.96125908,1,0.96125908,0.980246914,,2065,0.772523644,1,0.772523644,0.871665263,,2009,0.188735436,0.598109431,17.80365973,0.0,0.0,True,2065,2009
,24,0.886949362,0.892302555,0.880105402,0.88616201,0.95263477,12145,0.971428571,1,0.971428571,0.985507246,,2065,0.764559482,1,0.764559482,0.866572638,,2009,0.206869089,0.673541808,19.59187568,0.0,0.0,True,2065,2009
,25,0.883902841,0.892292158,0.873188406,0.882636924,0.951413124,12145,0.959322034,1,0.959322034,0.979238754,,2065,0.761075162,1,0.761075162,0.86433013,,2009,0.198246872,0.615264345,18.31781811,0.0,0.0,True,2065,2009
,26,0.878880198,0.877564418,0.880599473,0.879079326,0.949957825,12145,0.967070218,1,0.967070218,0.983259478,,2065,0.771528123,1,0.771528123,0.871031189,,2009,0.195542094,0.631770495,18.59365933,0.0,0.0,True,2065,2009
,27,0.880526966,0.88297696,0.877305665,0.880132177,0.947108923,12145,0.965617433,1,0.965617433,0.982508007,,2065,0.761572922,1,0.761572922,0.864651031,,2009,0.204044512,0.647248853,19.05399872,0.0,0.0,True,2065,2009
,28,0.878056814,0.873434196,0.884222661,0.878795319,0.945279431,12145,0.968038741,1,0.968038741,0.983759843,,2065,0.772523644,1,0.772523644,0.871665263,,2009,0.195515097,0.634863995,18.65153702,0.0,0.0,True,2065,2009
,29,0.878139152,0.881648936,0.873517787,0.877564527,0.944956667,12145,0.960774818,1,0.960774818,0.979995061,,2065,0.763563962,1,0.763563962,0.865932825,,2009,0.197210856,0.616835751,18.33183814,0.0,0.0,True,2065,2009
,30,0.87410457,0.875268462,0.872529644,0.873896907,0.94347303,12145,0.96125908,1,0.96125908,0.980246914,,2065,0.759084121,1,0.759084121,0.863044709,,2009,0.202174958,0.629847096,18.68076947,0.0,0.0,True,2065,2009
,31,0.872293125,0.877441977,0.865447958,0.871403698,0.941102646,12145,0.952058111,1,0.952058111,0.975440337,,2065,0.753111,1,0.753111,0.859170926,,2009,0.198947111,0.598508478,17.97680254,0.0,0.0,True,2065,2009
SmolLM3-3B-Base,0,0.704075751337999,0.722601509162774,0.662384716732542,0.691184052242653,0.785870679785924,12145,0.8227602905569,1,0.8227602905569,0.902763018065887,,2065,0.532105525136884,1,0.532105525136884,0.694606887589343,,2009,0.290654765420016,0.637449448674658,19.8739102922822,0.0,0.0,True,2065,2009
,1,0.821325648414985,0.841203217908359,0.792160737812911,0.815945716709075,0.907309470610861,12145,0.926876513317191,1,0.926876513317191,0.962050766524252,,2065,0.644599303135888,1,0.644599303135888,0.783898305084745,,2009,0.282277210181302,0.729761648986521,22.026394482043,0.0,0.0,True,2065,2009
,2,0.889254837381638,0.899172437088329,0.876811594202898,0.887851246560493,0.958052250538952,12145,0.952542372881355,1,0.952542372881355,0.975694444444444,,2065,0.775012444001991,1,0.775012444001991,0.873247335950645,,2009,0.177529928879364,0.549184934174172,16.578025112578,0.0,0.0,True,2065,2009
,3,0.920378756689995,0.928343681825809,0.911067193675889,0.919624303881639,0.975716168587412,12145,0.981113801452784,1,0.981113801452784,0.99046687851381,,2065,0.805873568939771,1,0.805873568939771,0.892502756339581,,2009,0.175240232513013,0.636802267646079,18.2186803872198,0.0,0.0,True,2065,2009
,4,0.947385755454919,0.942787286063569,0.952569169960474,0.947652985991644,0.986698248277923,12145,0.99273607748184,1,0.99273607748184,0.996354799513973,,2065,0.896963663514186,1,0.896963663514186,0.945683547625295,,2009,0.095772413967654,0.482890673855487,13.4642236299298,0.0,0.0,True,2065,2009
,5,0.95043227665706,0.952066115702479,0.948616600790513,0.950338228015179,0.989141526231031,12145,0.978692493946731,1,0.978692493946731,0.989231522271169,,2065,0.895470383275261,1,0.895470383275261,0.94485294117647,,2009,0.0832221106714699,0.365462739827681,10.9837514077066,0.0,0.0,True,2065,2009
,6,0.953314121037463,0.954132981356211,0.952404479578392,0.953267946921618,0.990332609487511,12145,0.975786924939467,1,0.975786924939467,0.987745098039215,,2065,0.90741662518666,1,0.90741662518666,0.951461377870563,,2009,0.0683702997528072,0.30587403780464,9.33941138997546,0.0,0.0,True,2065,2009
,7,0.95166735282009,0.953081116801586,0.950098814229249,0.951587628865979,0.990231647476562,12145,0.97094430992736,1,0.97094430992736,0.985257985257985,,2065,0.911896465903434,1,0.911896465903434,0.95391825045561,,2009,0.0590478440239262,0.260139232313259,8.04997406572532,8.88178419700125e-16,9.13554945977271e-16,True,2065,2009
,8,0.956689995883079,0.956085526315789,0.957345191040843,0.956714944042133,0.991555367100366,12145,0.984019370460048,1,0.984019370460048,0.991945325848181,,2065,0.911896465903434,1,0.911896465903434,0.95391825045561,,2009,0.0721229045566138,0.349219397851446,10.4089161706544,0.0,0.0,True,2065,2009
,9,0.956937011115685,0.960497925311203,0.953063241106719,0.956766140365379,0.991300521411973,12145,0.981113801452784,1,0.981113801452784,0.99046687851381,,2065,0.90443006470881,1,0.90443006470881,0.949817041296393,,2009,0.0766837367439741,0.352858628943242,10.580899615405,0.0,0.0,True,2065,2009
,10,0.958419102511321,0.955490099819996,0.961627140974967,0.958548797504719,0.992225342110167,12145,0.991767554479418,1,0.991767554479418,0.99586676391928,,2065,0.915380786460925,1,0.915380786460925,0.955821205821205,,2009,0.076386768018493,0.408606285885479,11.6479787646212,0.0,0.0,True,2065,2009
,11,0.959407163441745,0.956024194866764,0.963109354413702,0.959553695955369,0.992502804590699,12145,0.989346246973365,1,0.989346246973365,0.994644595910418,,2065,0.921851667496266,1,0.921851667496266,0.959336959336959,,2009,0.0674945794770988,0.359848910592135,10.5087039674363,0.0,0.0,True,2065,2009
,12,0.958172087278715,0.960748592249089,0.955368906455863,0.958051197357555,0.992411062854723,12145,0.973849878934624,1,0.973849878934624,0.98675171736997,,2065,0.92284718765555,1,0.92284718765555,0.959875744240227,,2009,0.0510026912790746,0.238084949582976,7.37744040256853,1.61426427780497e-13,1.61426427780497e-13,True,2065,2009
,13,0.960230547550432,0.957739557739557,0.96294466403162,0.960335057896033,0.992494221599437,12145,0.984503631961259,1,0.984503631961259,0.992191312835529,,2065,0.930313588850174,1,0.930313588850174,0.963898916967509,,2009,0.0541900431110848,0.284679964692128,8.59947917732976,0.0,0.0,True,2065,2009
,14,0.960889254837381,0.960658436213991,0.961133069828722,0.960895694410142,0.992719264104905,12145,0.984503631961259,1,0.984503631961259,0.992191312835529,,2065,0.924340467894474,1,0.924340467894474,0.960682876357992,,2009,0.0601631640667842,0.307693635861018,9.24501169511933,0.0,0.0,True,2065,2009
,15,0.960724578015644,0.953771289537712,0.968379446640316,0.961019857808286,0.992560038091667,12145,0.990799031476997,1,0.990799031476997,0.995378253466309,,2065,0.933797909407665,1,0.933797909407665,0.965765765765765,,2009,0.057001122069332,0.328310576543822,9.59772550445199,0.0,0.0,True,2065,2009
,16,0.962371346233017,0.960170463858383,0.964756258234519,0.962457898628111,0.992886123963451,12145,0.995157384987893,1,0.995157384987893,0.99757281553398,,2065,0.919362867098058,1,0.919362867098058,0.95798755186722,,2009,0.0757945178898347,0.43656697931794,12.0279176935375,0.0,0.0,True,2065,2009
,17,0.960806916426513,0.95718954248366,0.964756258234519,0.960958005249343,0.992308161874184,12145,0.987893462469733,1,0.987893462469733,0.993909866017052,,2065,0.928322548531607,1,0.928322548531607,0.962829117191533,,2009,0.0595709139381258,0.321559240010569,9.53324820617543,0.0,0.0,True,2065,2009
,18,0.9603128859613,0.951534733441033,0.970026350461133,0.960691567444136,0.992865161397116,12145,0.997094430992736,1,0.997094430992736,0.998545101842871,,2065,0.930811348929815,1,0.930811348929815,0.964166022170662,,2009,0.0662830820629202,0.424479219504284,11.3320648787284,0.0,0.0,True,2065,2009
,19,0.961547962124331,0.959200393249221,0.964097496706192,0.961642710472279,0.992743291056745,12145,0.984503631961259,1,0.984503631961259,0.992191312835529,,2065,0.929318068690891,1,0.929318068690891,0.963364293085655,,2009,0.0551855632703681,0.288577002436936,8.70921597942692,0.0,0.0,True,2065,2009
,20,0.9603128859613,0.957446808510638,0.963438735177865,0.96043342636677,0.992784836531033,12145,0.989830508474576,1,0.989830508474576,0.994889267461669,,2065,0.925335988053758,1,0.925335988053758,0.961220268872802,,2009,0.0644945204208182,0.351502882862842,10.2632757036798,0.0,0.0,True,2065,2009
,21,0.958830794565664,0.957922419460881,0.959815546772068,0.95886804870023,0.992693189709652,12145,0.986924939467312,1,0.986924939467312,0.993419449183524,,2065,0.914883026381284,1,0.914883026381284,0.955549779048609,,2009,0.072041913086028,0.362914171287166,10.6910722978483,0.0,0.0,True,2065,2009
,22,0.95850144092219,0.957593688362919,0.959486166007905,0.958538993089832,0.992114820843548,12145,0.990314769975786,1,0.990314769975786,0.995133819951338,,2065,0.910900945744151,1,0.910900945744151,0.953373274290179,,2009,0.0794138242316355,0.409083767274806,11.7569379841448,0.0,0.0,True,2065,2009
,23,0.95726636475916,0.956886621688333,0.957674571805006,0.957280434603671,0.992055607695306,12145,0.984503631961259,1,0.984503631961259,0.992191312835529,,2065,0.914883026381284,1,0.914883026381284,0.955549779048609,,2009,0.0696206055799748,0.342491587578689,10.2103046529512,0.0,0.0,True,2065,2009
,24,0.955784273363524,0.95480690221857,0.956851119894598,0.955827918071892,0.991635936032552,12145,0.986440677966101,1,0.986440677966101,0.993174061433447,,2065,0.90741662518666,1,0.90741662518666,0.951461377870563,,2009,0.0790240527794416,0.384936296221073,11.3036647518778,0.0,0.0,True,2065,2009
,25,0.956689995883079,0.956686429512516,0.956686429512516,0.956686429512516,0.991480221859341,12145,0.991767554479418,1,0.991767554479418,0.99586676391928,,2065,0.902439024390243,1,0.902439024390243,0.948717948717948,,2009,0.0893285300891749,0.453610824816652,12.8059261758197,0.0,0.0,True,2065,2009
,26,0.954960889254837,0.957291839099486,0.952404479578392,0.954841905390902,0.990539116528438,12145,0.983535108958837,1,0.983535108958837,0.99169921875,,2065,0.899950223992035,1,0.899950223992035,0.947340843594445,,2009,0.0835848849668019,0.386326323715071,11.4405069851715,0.0,0.0,True,2065,2009
,27,0.953972828324413,0.954943059910876,0.952898550724637,0.953919709834308,0.990543740225152,12145,0.984503631961259,1,0.984503631961259,0.992191312835529,,2065,0.900945744151319,1,0.900945744151319,0.94789211835559,,2009,0.08355788780994,0.390725607418927,11.52940193752,0.0,0.0,True,2065,2009
,28,0.952655413750514,0.953024559090159,0.95223978919631,0.952632012521624,0.98996659168956,12145,0.988861985472155,1,0.988861985472155,0.994399805210616,,2065,0.895968143354902,1,0.895968143354902,0.945129955368863,,2009,0.092893842117252,0.445355331543038,12.7915968030618,0.0,0.0,True,2065,2009
,29,0.953725813091807,0.954320580474934,0.953063241106719,0.953691496374423,0.990187146090592,12145,0.986440677966101,1,0.986440677966101,0.993174061433447,,2065,0.898954703832752,1,0.898954703832752,0.946788990825688,,2009,0.087485974133349,0.413558835823241,12.0714032644429,0.0,0.0,True,2065,2009
,30,0.951585014409221,0.949508196721311,0.953886693017127,0.951692408807098,0.989403883731681,12145,0.996125907990314,1,0.996125907990314,0.998059194565744,,2065,0.890492782478845,1,0.890492782478845,0.942074776197999,,2009,0.105633125511469,0.549989093759374,14.5970519272827,0.0,0.0,True,2065,2009
,31,0.951090983944009,0.949311023622047,0.953063241106719,0.951183431952662,0.989191885203454,12145,0.993704600484261,1,0.993704600484261,0.996842360942433,,2065,0.889497262319561,1,0.889497262319561,0.941517386722866,,2009,0.104207338164699,0.518881580432378,14.2631623008501,0.0,0.0,True,2065,2009
,32,0.95166735282009,0.949369162706865,0.954216073781291,0.951786447638603,0.988706532640749,12145,0.992251815980629,1,0.992251815980629,0.996110841030627,,2065,0.893479342956694,1,0.893479342956694,0.943743427970557,,2009,0.0987724730239346,0.488656416004936,13.6565446440049,0.0,0.0,True,2065,2009
,33,0.95043227665706,0.945730117340286,0.955698287220026,0.950688073394495,0.989129119537502,12145,0.99322033898305,1,0.99322033898305,0.996598639455782,,2065,0.899452463912394,1,0.899452463912394,0.947064989517819,,2009,0.0937678750706566,0.480459974710021,13.3538531415521,0.0,0.0,True,2065,2009
,34,0.95290242898312,0.958180606464511,0.947134387351778,0.952625476229915,0.988557557403804,12145,0.987893462469733,1,0.987893462469733,0.993909866017052,,2065,0.885017421602787,1,0.885017421602787,0.939001848428835,,2009,0.102876040866946,0.471394676954497,13.5281000435366,0.0,0.0,True,2065,2009
,35,0.947962124331,0.951827242524916,0.943675889328063,0.947734039034072,0.98633179658468,12145,0.97820823244552,1,0.97820823244552,0.988984088127295,,2065,0.88899950223992,1,0.88899950223992,0.941238471673254,,2009,0.0892087302056001,0.382998117357358,11.4832832500109,0.0,0.0,True,2065,2009
